PLYA,Playa Hotels & Resorts NV,Consumer Services
PLYM,"Plymouth Industrial REIT, Inc.",Finance
PM,"Philip Morris International, Inc.",Consumer Non-Durables
PMT,PennyMac Mortgage Investment Trust,Finance
PMVP,"PMV Pharmaceuticals, Inc.",Commercial Services
PNC,"The PNC Financial Services Group, Inc.",Finance
PNFP,"Pinnacle Financial Partners, Inc.",Finance
PNM,"PNM Resources, Inc.",Utilities
PNNT,PennantPark Investment Corp.,Finance
PNR,Pentair Plc,Producer Manufacturing
PNTG,"The Pennant Group, Inc.",Health Services
PNW,Pinnacle West Capital Corp.,Utilities
PODD,Insulet Corp.,Health Technology
POOL,Pool Corp.,Distribution Services
POR,Portland General Electric Co.,Utilities
POST,"Post Holdings, Inc.",Consumer Non-Durables
POWI,"Power Integrations, Inc.",Electronic Technology
POWL,"Powell Industries, Inc.",Producer Manufacturing
PPBI,"Pacific Premier Bancorp, Inc.",Finance
PPC,Pilgrim's Pride Corp.,Consumer Non-Durables
PPD,"PPD, Inc.",Commercial Services
PPG,"PPG Industries, Inc.",Process Industries
PPL,PPL Corp.,Utilities
PQG,"PQ Group Holdings, Inc.",Process Industries
PRA,ProAssurance Corp.,Finance
PRAA,"PRA Group, Inc.",Commercial Services
PRAH,"PRA Health Sciences, Inc.",Commercial Services
PRDO,Perdoceo Education Corp.,Consumer Services
PRFT,"Perficient, Inc.",Commercial Services
PRGO,Perrigo Co. Plc,Health Technology
PRGS,Progress Software Corp.,Technology Services
PRI,"Primerica, Inc.",Finance
PRIM,Primoris Services Corp.,Industrial Services
PRK,Park National Corp.,Finance
PRLB,"Proto Labs, Inc.",Producer Manufacturing
PRLD,"Prelude Therapeutics, Inc.",Health Technology
PRMW,Primo Water Corp.,Consumer Non-Durables
PRO,"PROS Holdings, Inc.",Technology Services
PROF,Profound Medical Corp.,Health Technology
PROG,"Progenity, Inc.",Health Services
PROS,"ProSight Global, Inc.",Finance
PRPB,CC Neuberger Principal Holdings II,Finance
PRPL,"Purple Innovation, Inc.",Miscellaneous
PRQR,ProQR Therapeutics NV,Health Technology
PRSC,Providence Service Corp.,Transportation
PRSP,"Perspecta, Inc.",Technology Services
PRTA,Prothena Corp. Plc,Health Technology
PRTH,"Priority Technology Holdings, Inc.",Technology Services
PRTK,"Paratek Pharmaceuticals, Inc.",Health Technology
PRTS,"CarParts.com, Inc.",Retail Trade
PRTY,"Party City Holdco, Inc.",Retail Trade
PRU,"Prudential Financial, Inc.",Finance
PRVB,"Provention Bio, Inc.",Health Technology
PRVL,"Prevail Therapeutics, Inc.",Health Technology
PS,"Pluralsight, Inc.",Technology Services
PSA,Public Storage,Finance
PSB,"PS Business Parks, Inc.",Finance
PSEC,Prospect Capital Corp.,Finance
PSMT,"PriceSmart, Inc.",Retail Trade
PSN,Parsons Corp.,Technology Services
PSNL,"Personalis, Inc.",Health Technology
PSTG,"Pure Storage, Inc.",Electronic Technology
PSTH,Pershing Square Tontine Holdings Ltd.,Finance
PSTI,"Pluristem Therapeutics, Inc.",Health Technology
PSTX,"Poseida Therapeutics, Inc.",Health Technology
PSX,Phillips 66,Energy Minerals
PSXP,Phillips 66 Partners LP,Industrial Services
PTAC,PropTech Acquisition Corp.,Finance
PTC,"PTC, Inc.",Technology Services
PTCT,"PTC Therapeutics, Inc.",Health Technology
PTEN,"Patterson-UTI Energy, Inc.",Industrial Services
PTGX,"Protagonist Therapeutics, Inc.",Health Technology
PTON,"Peloton Interactive, Inc.",Consumer Services
PTSI,"P.A.M. Transportation Services, Inc.",Transportation
PTVE,"Pactiv Evergreen, Inc.",Process Industries
PUMP,ProPetro Holding Corp.,Industrial Services
PVG,"Pretium Resources, Inc.",Non-Energy Minerals
PVH,PVH Corp.,Consumer Non-Durables
PWR,"Quanta Services, Inc.",Industrial Services
PXD,Pioneer Natural Resources Co.,Energy Minerals
PYPL,"PayPal Holdings, Inc.",Technology Services
PZN,"Pzena Investment Management, Inc.",Finance
PZZA,"Papa John's International, Inc.",Consumer Services
QADA,"QAD, Inc.",Technology Services
QCOM,"QUALCOMM, Inc.",Electronic Technology
QCRH,"QCR Holdings, Inc.",Finance
QDEL,Quidel Corp.,Health Technology
QGEN,QIAGEN NV,Health Technology
QLYS,"Qualys, Inc.",Technology Services
QNST,"QuinStreet, Inc.",Commercial Services
QRTEA,"Qurate Retail, Inc.",Retail Trade
QRTEB,"Qurate Retail, Inc.",Retail Trade
QRVO,"Qorvo, Inc.",Electronic Technology
QSR,"Restaurant Brands International, Inc.",Consumer Services
QTNT,Quotient Ltd.,Health Technology
QTRX,Quanterix Corp.,Health Technology
QTS,"QTS Realty Trust, Inc.",Finance
QTWO,"Q2 Holdings, Inc.",Technology Services
QUOT,"Quotient Technology, Inc.",Commercial Services
QURE,uniQure NV,Health Technology
R,"Ryder System, Inc.",Finance
RACE,Ferrari NV,Consumer Durables
RAD,Rite Aid Corp.,Retail Trade
RADA,Rada Electronic Industries Ltd.,Electronic Technology
RAMP,"LiveRamp Holdings, Inc.",Technology Services
RAPT,"Rapt Therapeutics, Inc.",Health Technology
RARE,"Ultragenyx Pharmaceutical, Inc.",Health Technology
RAVN,"Raven Industries, Inc.",Producer Manufacturing
RBA,"Ritchie Bros. Auctioneers, Inc.",Commercial Services
RBB,RBB Bancorp,Finance
RBBN,"Ribbon Communications, Inc.",Electronic Technology
RBC,Regal Beloit Corp.,Producer Manufacturing
RBCAA,"Republic Bancorp, Inc. (Kentucky)",Finance
RBNC,"Reliant Bancorp, Inc.",Finance
RC,Ready Capital Corp.,Finance
RCEL,"AVITA Therapeutics, Inc.",Health Technology
RCI,"Rogers Communications, Inc.",Communications
RCII,"Rent-A-Center, Inc.",Finance
RCKT,"Rocket Pharmaceuticals, Inc.",Health Technology
RCL,Royal Caribbean Group,Consumer Services
RCM,"R1 RCM, Inc.",Commercial Services
RCUS,"Arcus Biosciences, Inc.",Health Technology
RDFN,Redfin Corp.,Finance
RDIB,"Reading International, Inc.",Finance
RDN,Radian Group Inc.,Finance
RDNT,"RadNet, Inc.",Health Services
RDUS,"Radius Health, Inc.",Health Technology
RDVT,"Red Violet, Inc.",Technology Services
RDWR,Radware Ltd.,Electronic Technology
RE,Everest Re Group Ltd.,Finance
REAL,"The RealReal, Inc.",Retail Trade
REG,Regency Centers Corp.,Finance
REGI,"Renewable Energy Group, Inc.",Process Industries
REGN,"Regeneron Pharmaceuticals, Inc.",Health Technology
REPL,"Replimune Group, Inc.",Health Technology
RES,"RPC, Inc.",Industrial Services
RESI,Front Yard Residential Corp.,Finance
RETA,"Reata Pharmaceuticals, Inc.",Health Technology
REV,"Revlon, Inc.",Consumer Non-Durables
REVG,"REV Group, Inc.",Consumer Durables
REX,REX American Resources Corp.,Process Industries
REXR,"Rexford Industrial Realty, Inc.",Finance
REYN,"Reynolds Consumer Products, Inc.",Consumer Non-Durables
REZI,"Resideo Technologies, Inc.",Commercial Services
RF,Regions Financial Corp.,Finance
RFL,"Rafael Holdings, Inc.",Finance
RFP,"Resolute Forest Products, Inc.",Process Industries
RGA,"Reinsurance Group of America, Inc.",Finance
RGEN,Repligen Corp.,Health Technology
RGLD,"Royal Gold, Inc.",Non-Energy Minerals
RGNX,"REGENXBIO, Inc.",Health Technology
RGP,"Resources Connection, Inc.",Commercial Services
RGR,"Sturm, Ruger & Co., Inc.",Consumer Durables
RGS,Regis Corp.,Consumer Services
RH,RH,Retail Trade
RHI,"Robert Half International, Inc.",Commercial Services
RHP,"Ryman Hospitality Properties, Inc.",Finance
RICK,"RCI Hospitality Holdings, Inc.",Consumer Services
RIGL,"Rigel Pharmaceuticals, Inc.",Health Technology
RILY,"B. Riley Financial, Inc.",Finance
RJF,"Raymond James Financial, Inc.",Finance
RKT,"Rocket Cos., Inc.",Finance
RL,Ralph Lauren Corp.,Retail Trade
RLAY,"Relay Therapeutics, Inc.",Health Technology
RLGT,"Radiant Logistics, Inc.",Transportation
RLGY,Realogy Holdings Corp.,Finance
RLI,RLI Corp.,Finance
RLJ,RLJ Lodging Trust,Finance
RLMD,"Relmada Therapeutics, Inc.",Health Technology
RM,Regional Management Corp.,Finance
RMAX,"RE/MAX Holdings, Inc.",Finance
RMBS,"Rambus, Inc.",Electronic Technology
RMD,"ResMed, Inc.",Health Technology
RMG,RMG Acquisition Corp.,Finance
RMNI,"Rimini Street, Inc.",Technology Services
RMR,"The RMR Group, Inc.",Finance
RNA,"Avidity Biosciences, Inc.",Health Technology
RNG,"RingCentral, Inc.",Technology Services
RNR,RenaissanceRe Holdings Ltd.,Finance
RNST,Renasant Corp.,Finance
ROAD,"Construction Partners, Inc.",Industrial Services
ROCK,"Gibraltar Industries, Inc.",Producer Manufacturing
ROG,Rogers Corp.,Process Industries
ROIC,Retail Opportunity Investments Corp.,Finance
ROK,"Rockwell Automation, Inc.",Producer Manufacturing
ROKU,"Roku, Inc.",Consumer Durables
ROL,"Rollins, Inc.",Consumer Services
ROLL,"RBC Bearings, Inc.",Producer Manufacturing
ROP,"Roper Technologies, Inc.",Electronic Technology
ROST,"Ross Stores, Inc.",Retail Trade
RP,"RealPage, Inc.",Technology Services
RPAI,"Retail Properties of America, Inc.",Finance
RPAY,Repay Holdings Corp.,Commercial Services
RPD,"Rapid7, Inc.",Technology Services
RPM,"RPM International, Inc.",Process Industries
RPRX,Royalty Pharma Plc,Health Technology
RPT,RPT Realty,Finance
RPTX,"Repare Therapeutics, Inc.",Health Technology
RRBI,"Red River Bancshares, Inc.",Finance
RRC,Range Resources Corp.,Energy Minerals
RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Services
RRR,"Red Rock Resorts, Inc.",Consumer Services
RS,Reliance Steel & Aluminum Co.,Non-Energy Minerals
RSG,"Republic Services, Inc.",Industrial Services
RST,"Rosetta Stone, Inc.",Consumer Services
RTLR,Rattler Midstream LP,Industrial Services
RTRX,"Retrophin, Inc.",Health Technology
RTX,Raytheon Technologies Corp.,Electronic Technology
RUBY,"Rubius Therapeutics, Inc.",Health Technology
RUN,"SunRun, Inc.",Utilities
RUSHA,"Rush Enterprises, Inc.",Distribution Services
RUSHB,"Rush Enterprises, Inc.",Distribution Services
RUTH,"Ruth's Hospitality Group, Inc.",Consumer Services
RVI,"Retail Value, Inc.",Finance
RVLV,"Revolve Group, Inc.",Retail Trade
RVMD,"Revolution Medicines, Inc.",Health Technology
RVNC,"Revance Therapeutics, Inc.",Health Technology
RVP,"Retractable Technologies, Inc.",Health Technology
RWT,"Redwood Trust, Inc.",Finance
RXN,Rexnord Corp.,Producer Manufacturing
RXT,"Rackspace Technology, Inc.",Technology Services
RY,Royal Bank of Canada,Finance
RYAM,"Rayonier Advanced Materials, Inc.",Process Industries
RYI,Ryerson Holding Corp.,Non-Energy Minerals
RYN,"Rayonier, Inc.",Finance
RYTM,"Rhythm Pharmaceuticals, Inc.",Health Technology
SA,"Seabridge Gold, Inc.",Non-Energy Minerals
SABR,Sabre Corp.,Technology Services
SAFE,Safehold Inc.,Finance
SAFM,"Sanderson Farms, Inc.",Consumer Non-Durables
SAFT,"Safety Insurance Group, Inc.",Finance
SAGE,"SAGE Therapeutics, Inc.",Health Technology
SAH,"Sonic Automotive, Inc.",Retail Trade
SAIA,"Saia, Inc.",Transportation
SAIC,Science Applications International Corp.,Technology Services
SAIL,"SailPoint Technologies Holdings, Inc.",Technology Services
SAM,"Boston Beer Co., Inc.",Consumer Non-Durables
SAND,Sandstorm Gold Ltd.,Non-Energy Minerals
SANM,Sanmina Corp.,Electronic Technology
SASR,"Sandy Spring Bancorp, Inc.",Finance
SATS,EchoStar Corp.,Electronic Technology
SAVA,"Cassava Sciences, Inc.",Health Technology
SAVE,"Spirit Airlines, Inc.",Transportation
SBAC,SBA Communications Corp.,Finance
SBCF,Seacoast Banking Corp. of Florida,Finance
SBE,Switchback Energy Acquisition Corp.,Finance
SBGI,"Sinclair Broadcast Group, Inc.",Consumer Services
SBH,"Sally Beauty Holdings, Inc.",Retail Trade
SBLK,Star Bulk Carriers Corp.,Transportation
SBNY,"Signature Bank (New York, New York)",Finance
SBR,Sabine Royalty Trust,Energy Minerals
SBRA,"Sabra Health Care REIT, Inc.",Finance
SBSI,"Southside Bancshares, Inc.",Finance
SBUX,Starbucks Corp.,Consumer Services
SC,"Santander Consumer USA Holdings, Inc.",Finance
SCCO,Southern Copper Corp.,Non-Energy Minerals
SCHL,Scholastic Corp.,Consumer Services
SCHN,"Schnitzer Steel Industries, Inc.",Non-Energy Minerals
SCHW,The Charles Schwab Corp.,Finance
SCI,Service Corp. International,Consumer Services
SCL,Stepan Co.,Process Industries
SCPH,"scPharmaceuticals, Inc.",Health Technology
SCPL,SciPlay Corp.,Technology Services
SCS,"Steelcase, Inc.",Producer Manufacturing
SCSC,"ScanSource, Inc.",Distribution Services
SCU,"Sculptor Capital Management, Inc.",Finance
SCVL,"Shoe Carnival, Inc.",Retail Trade
SCWX,SecureWorks Corp.,Technology Services
SDC,"SmileDirectClub, Inc.",Health Services
SDGR,"Schrödinger, Inc.",Technology Services
SEAS,"SeaWorld Entertainment, Inc.",Consumer Services
SEB,Seaboard Corp.,Consumer Non-Durables
SEDG,"SolarEdge Technologies, Inc.",Producer Manufacturing
SEE,Sealed Air Corp.,Process Industries
SEIC,SEI Investments Co.,Finance
SEM,Select Medical Holdings Corp.,Health Services
SENEA,Seneca Foods Corp.,Consumer Non-Durables
SF,Stifel Financial Corp.,Finance
SFBS,"ServisFirst Bancshares, Inc.",Finance
SFIX,"Stitch Fix, Inc.",Retail Trade
SFL,SFL Corp. Ltd.,Transportation
SFM,"Sprouts Farmers Markets, Inc.",Retail Trade
SFNC,Simmons First National Corp.,Finance
SFST,"Southern First Bancshares, Inc.",Finance
SFTW,Osprey Technology Acquisition Corp.,Finance
SG,Sirius International Insurance Group Ltd.,Finance
SGC,"Superior Group of Cos., Inc.",Consumer Non-Durables
SGEN,"Seattle Genetics, Inc.",Health Technology
SGH,"SMART Global Holdings, Inc.",Electronic Technology
SGMO,"Sangamo Therapeutics, Inc.",Health Technology
SGMS,Scientific Games Corp.,Consumer Services
SGRY,"Surgery Partners, Inc.",Health Services
SGU,Star Group LP,Utilities
SHAK,"Shake Shack, Inc.",Consumer Services
SHEN,Shenandoah Telecommunications Co. (Virginia),Communications
SHLX,Shell Midstream Partners LP,Industrial Services
SHO,"Sunstone Hotel Investors, Inc.",Finance
SHOO,Steven Madden Ltd.,Consumer Non-Durables
SHOP,"Shopify, Inc.",Retail Trade
SHW,The Sherwin-Williams Co.,Process Industries
SHYF,"The Shyft Group, Inc.",Producer Manufacturing
SI,Silvergate Capital Corp.,Finance
SIBN,"SI-BONE, Inc.",Health Technology
SIG,Signet Jewelers Ltd.,Retail Trade
SIGA,"SIGA Technologies, Inc.",Health Technology
SIGI,"Selective Insurance Group, Inc.",Finance
SII,"Sprott, Inc.",Finance
SILC,Silicom Ltd.,Electronic Technology
SILK,"Silk Road Medical, Inc.",Health Technology
SILV,"SilverCrest Metals, Inc.",Non-Energy Minerals
SINA,SINA Corp.,Technology Services
SIRI,"Sirius XM Holdings, Inc.",Consumer Services
SITC,SITE Centers Corp.,Finance
SITE,"SiteOne Landscape Supply, Inc.",Distribution Services
SITM,SiTime Corp.,Electronic Technology
SIVB,SVB Financial Group,Finance
SIX,Six Flags Entertainment Corp.,Consumer Services
SJI,"South Jersey Industries, Inc.",Utilities
SJM,The J. M. Smucker Co.,Consumer Non-Durables
SJR,"Shaw Communications, Inc.",Consumer Services
SJW,SJW Group,Utilities
SKT,"Tanger Factory Outlet Centers, Inc.",Finance
SKX,"SKECHERS USA, Inc.",Consumer Non-Durables
SKY,Skyline Champion Corp.,Consumer Durables
SKYW,"Sky West, Inc.",Transportation
SLAB,"Silicon Laboratories, Inc.",Electronic Technology
SLB,Schlumberger NV,Industrial Services
SLCA,"U.S. Silica Holdings, Inc.",Non-Energy Minerals
SLDB,"Solid Biosciences, Inc.",Health Technology
SLF,"Sun Life Financial, Inc.",Finance
SLG,SL Green Realty Corp.,Finance
SLGN,"Silgan Holdings, Inc.",Process Industries
SLM,SLM Corp.,Finance
SLP,"Simulations Plus, Inc.",Technology Services
SLQT,"SelectQuote, Inc.",Finance
SLRC,Solar Capital Ltd.,Finance
SMAR,"Smartsheet, Inc.",Technology Services
SMBC,"Southern Missouri Bancorp, Inc.",Finance
SMBK,"SmartFinancial, Inc.",Finance
SMCI,"Super Micro Computer, Inc.",Electronic Technology
SMG,Scotts Miracle-Gro Co.,Process Industries
SMMF,"Summit Financial Group, Inc. (West Virginia)",Finance
SMMT,"Summit Therapeutics, Inc.",Health Technology
SMP,"Standard Motor Products, Inc.",Consumer Durables
SMPL,The Simply Good Foods Co.,Consumer Non-Durables
SMTC,Semtech Corp.,Electronic Technology
SNA,"Snap-On, Inc.",Consumer Durables
SNAP,"Snap, Inc.",Technology Services
SNBR,Sleep Number Corp.,Consumer Durables
SNDR,"Schneider National, Inc.",Transportation
SNDX,"Syndax Pharmaceuticals, Inc.",Health Technology
SNEX,"StoneX Group, Inc.",Finance
SNOW,"Snowflake, Inc.",Technology Services
SNPS,"Synopsys, Inc.",Technology Services
SNR,"New Senior Investment Group, Inc.",Finance
SNV,Synovus Financial Corp.,Finance
SNX,SYNNEX Corp.,Distribution Services
SO,The Southern Co.,Utilities
SOAC,Sustainable Opportunities Acquisition Corp.,Finance
SOI,"Solaris Oilfield Infrastructure, Inc.",Industrial Services
SON,Sonoco Products Co.,Process Industries
SONA,"Southern National Bancorp of Virginia, Inc.",Finance
SONO,"Sonos, Inc.",Electronic Technology
SP,SP Plus Corp.,Commercial Services
SPAQ,Spartan Energy Acquisition Corp.,Finance
SPB,"Spectrum Brands Holdings, Inc.",Consumer Durables
SPCE,"Virgin Galactic Holdings, Inc.",Electronic Technology
SPFI,"South Plains Financial, Inc. (Texas)",Finance
SPG,"Simon Property Group, Inc.",Finance
SPGI,"S&P Global, Inc.",Commercial Services
SPH,Suburban Propane Partners LP,Utilities
SPKE,"Spark Energy, Inc.",Utilities
SPLK,"Splunk, Inc.",Technology Services
SPNE,SeaSpine Holdings Corp.,Health Technology
SPNS,Sapiens International Corp. NV,Technology Services
SPOT,Spotify Technology SA,Technology Services
SPPI,"Spectrum Pharmaceuticals, Inc.",Health Technology
SPR,"Spirit AeroSystems Holdings, Inc.",Electronic Technology
SPRO,"Spero Therapeutics, Inc.",Health Technology
SPSC,"SPS Commerce, Inc.",Technology Services
SPT,"Sprout Social, Inc.",Technology Services
SPTN,SpartanNash Co.,Distribution Services
SPWH,"Sportsman's Warehouse Holdings, Inc.",Retail Trade
SPWR,SunPower Corp.,Producer Manufacturing
SPXC,SPX Corp.,Producer Manufacturing
SQ,"Square, Inc.",Technology Services
SR,"Spire, Inc. (Missouri)",Utilities
SRAC,Stable Road Acquisition Corp.,Finance
SRC,"Spirit Realty Capital, Inc.",Finance
SRCE,1st Source Corp.,Finance
SRCL,"Stericycle, Inc.",Industrial Services
SRDX,"SurModics, Inc.",Health Technology
SRE,Sempra Energy,Utilities
SRG,Seritage Growth Properties,Finance
SRI,"Stoneridge, Inc.",Producer Manufacturing
SRLP,Sprague Resources LP,Industrial Services
SRNE,"Sorrento Therapeutics, Inc.",Health Technology
SRPT,"Sarepta Therapeutics, Inc.",Health Technology
SRRK,Scholar Rock Holding Corp.,Health Technology
SRT,"Startek, Inc.",Commercial Services
SSB,South State Corp.,Finance
SSD,"Simpson Manufacturing Co., Inc.",Producer Manufacturing
SSNC,"SS&C Technologies Holdings, Inc.",Technology Services
SSP,The E.W. Scripps Co.,Consumer Services
SSPK,Silver Spike Acquisition Corp.,Finance
SSRM,"SSR Mining, Inc.",Non-Energy Minerals
SSTI,"ShotSpotter, Inc.",Electronic Technology
SSTK,"Shutterstock, Inc.",Technology Services
SSYS,Stratasys Ltd.,Electronic Technology
ST,Sensata Technologies Holding Plc,Electronic Technology
STAA,STAAR Surgical Co.,Health Technology
STAG,"STAG Industrial, Inc.",Finance
STAR,"iStar, Inc.",Finance
STBA,"S&T Bancorp, Inc.",Finance
STC,Stewart Information Services Corp.,Finance
STE,STERIS Plc (Ireland),Health Technology
STEP,"StepStone Group, Inc.",Finance
STFC,State Auto Financial Corp.,Finance
STKL,"SunOpta, Inc.",Consumer Non-Durables
STL,"Sterling Bancorp (Montebello, New York)",Finance
STLD,"Steel Dynamics, Inc.",Non-Energy Minerals
STMP,"Stamps.com, Inc.",Commercial Services
STN,"Stantec, Inc.",Industrial Services
STNE,StoneCo Ltd.,Technology Services
STNG,"Scorpio Tankers, Inc.",Transportation
STOK,"Stoke Therapeutics, Inc.",Health Technology
STOR,STORE Capital Corp.,Finance
STRA,"Strategic Education, Inc.",Consumer Services
STRL,"Sterling Construction Co., Inc.",Industrial Services
STRO,"Sutro Biopharma, Inc.",Health Technology
STT,State Street Corp.,Finance
STWD,"Starwood Property Trust, Inc.",Finance
STX,Seagate Technology Plc,Electronic Technology
STXB,"Spirit of Texas Bancshares, Inc.",Finance
STXS,"Stereotaxis, Inc.",Health Technology
STZ,"Constellation Brands, Inc.",Consumer Non-Durables
SU,"Suncor Energy, Inc.",Energy Minerals
SUI,"Sun Communities, Inc.",Finance
SUM,"Summit Materials, Inc.",Non-Energy Minerals
SUMO,"Sumo Logic, Inc.",Technology Services
SUN,Sunoco LP,Distribution Services
SUNS,Solar Senior Capital Ltd.,Finance
SUPN,"Supernus Pharmaceuticals, Inc.",Health Technology
SURF,"Surface Oncology, Inc.",Health Technology
SVC,Service Properties Trust,Finance
SVM,"Silvercorp Metals, Inc.",Non-Energy Minerals
SVMK,"SVMK, Inc.",Technology Services
SWAV,"Shockwave Medical, Inc.",Health Technology
SWBI,"Smith & Wesson Brands, Inc.",Electronic Technology
SWCH,"Switch, Inc. (Nevada)",Technology Services
SWI,SolarWinds Corp.,Technology Services
SWIR,"Sierra Wireless, Inc.",Electronic Technology
SWK,"Stanley Black & Decker, Inc.",Consumer Durables
SWKS,"Skyworks Solutions, Inc.",Electronic Technology
SWM,"Schweitzer-Mauduit International, Inc.",Process Industries
SWN,Southwestern Energy Co.,Energy Minerals
SWTX,"Springworks Therapeutics, Inc.",Health Technology
SWX,"Southwest Gas Holdings, Inc.",Utilities
SXC,"SunCoke Energy, Inc.",Energy Minerals
SXI,Standex International Corp.,Producer Manufacturing
SXT,Sensient Technologies Corp.,Distribution Services
SYBT,"Stock Yards Bancorp, Inc.",Finance
SYF,Synchrony Financial,Finance
SYK,Stryker Corp.,Health Technology
SYKE,"Sykes Enterprises, Inc.",Technology Services
SYNA,"Synaptics, Inc.",Electronic Technology
SYNH,"Syneos Health, Inc.",Health Services
SYRS,"Syros Pharmaceuticals, Inc.",Health Technology
SYX,"Systemax, Inc.",Retail Trade
SYY,Sysco Corp.,Distribution Services
T,"AT&T, Inc.",Communications
TA,"TravelCenters of America, Inc.",Consumer Services
TAC,TransAlta Corp.,Utilities
TACO,"Del Taco Restaurants, Inc.",Consumer Services
TALO,"Talos Energy, Inc.",Energy Minerals
TAP,Molson Coors Beverage Co.,Consumer Non-Durables
TARA,"Protara Therapeutics, Inc.",Health Technology
TARO,Taro Pharmaceutical Industries Ltd.,Health Technology
TAST,"Carrols Restaurant Group, Inc.",Consumer Services
TBBK,"The Bancorp, Inc. (Delaware)",Finance
TBI,"TrueBlue, Inc.",Commercial Services
TBIO,"Translate Bio, Inc.",Health Technology
TBK,"Triumph Bancorp, Inc.",Finance
TBNK,"Territorial Bancorp, Inc.",Finance
TBPH,"Theravance Biopharma, Inc.",Health Technology
TCBI,"Texas Capital Bancshares, Inc.",Finance
TCBK,TriCo Bancshares,Finance
TCDA,"Tricida, Inc.",Health Technology
TCF,TCF Financial Corp.,Finance
TCI,"Transcontinental Realty Investors, Inc.",Finance
TCMD,"Tactile Systems Technology, Inc.",Health Technology
TCO,"Taubman Centers, Inc.",Finance
TCP,TC Pipelines LP,Industrial Services
TCPC,Blackrock TCP Capital Corp.,Miscellaneous
TCRR,"TCR2 Therapeutics, Inc.",Health Technology
TCS,"The Container Store Group, Inc.",Retail Trade
TCX,"Tucows, Inc.",Technology Services
TD,The Toronto-Dominion Bank,Finance
TDC,Teradata Corp.,Electronic Technology
TDG,"TransDigm Group, Inc.",Electronic Technology
TDOC,"Teladoc Health, Inc.",Health Services
TDS,"Telephone & Data Systems, Inc.",Communications
TDW,"Tidewater, Inc.",Industrial Services
TDY,"Teledyne Technologies, Inc.",Electronic Technology
TEAM,Atlassian Corp. Plc,Technology Services
TECH,Bio-Techne Corp.,Health Technology
TECK,Teck Resources Ltd.,Non-Energy Minerals
TEL,TE Connectivity Ltd.,Electronic Technology
TELA,"TELA Bio, Inc.",Health Technology
TEN,"Tenneco, Inc.",Producer Manufacturing
TENB,"Tenable Holdings, Inc.",Technology Services
TER,"Teradyne, Inc.",Electronic Technology
TEX,Terex Corp.,Producer Manufacturing
TFC,Truist Financial Corp.,Finance
TFFP,"TFF Pharmaceuticals, Inc.",Health Technology
TFII,"TFI International, Inc.",Transportation
TFSL,TFS Financial Corp.,Finance
TFX,"Teleflex, Inc.",Health Technology
TG,Tredegar Corp.,Producer Manufacturing
TGB,Taseko Mines Ltd.,Non-Energy Minerals
TGH,Textainer Group Holdings Ltd.,Finance
TGI,"Triumph Group, Inc.",Electronic Technology
TGLS,"Tecnoglass, Inc.",Producer Manufacturing
TGNA,"TEGNA, Inc.",Consumer Services
TGP,Teekay LNG Partners LP,Transportation
TGT,Target Corp.,Retail Trade
TGTX,"TG Therapeutics, Inc.",Health Technology
THC,Tenet Healthcare Corp.,Health Services
THCB,Tuscan Holdings Corp.,Finance
THFF,First Financial Corp. (Indiana),Finance
THG,"The Hanover Insurance Group, Inc.",Finance
THM,International Tower Hill Mines Ltd.,Non-Energy Minerals
THO,"Thor Industries, Inc.",Consumer Durables
THR,"Thermon Group Holdings, Inc.",Producer Manufacturing
THRM,"Gentherm, Inc.",Producer Manufacturing
THRY,"Thryv Holdings, Inc.",Commercial Services
THS,"TreeHouse Foods, Inc.",Consumer Non-Durables
TIF,Tiffany & Co.,Retail Trade
TIG,"Trean Insurance Group, Inc.",Finance
TIGO,Millicom International Cellular SA,Communications
TILE,"Interface, Inc.",Producer Manufacturing
TITN,"Titan Machinery, Inc.",Distribution Services
TJX,"The TJX Cos., Inc.",Retail Trade
TK,Teekay Corp.,Transportation
TKR,The Timken Co.,Producer Manufacturing
TLRY,"Tilray, Inc.",Process Industries
TMDX,"TransMedics Group, Inc.",Health Technology
TMHC,Taylor Morrison Home Corp.,Consumer Durables
TMO,"Thermo Fisher Scientific, Inc.",Health Technology
TMP,Tompkins Financial Corp.,Finance
TMQ,"Trilogy Metals, Inc.",Non-Energy Minerals
TMUS,"T-Mobile US, Inc.",Communications
TMX,"Terminix Global Holdings, Inc.",Consumer Services
TNAV,"TeleNav, Inc.",Technology Services
TNC,Tennant Co.,Producer Manufacturing
TNDM,"Tandem Diabetes Care, Inc.",Health Technology
TNET,"TriNet Group, Inc.",Commercial Services
TNK,Teekay Tankers Ltd.,Transportation
TOL,"Toll Brothers, Inc.",Consumer Durables
TOWN,TowneBank,Finance
TPB,"Turning Point Brands, Inc.",Consumer Non-Durables
TPC,Tutor Perini Corp.,Industrial Services
TPCO,Tribune Publishing Co.,Consumer Services
TPH,"TRI Pointe Group, Inc.",Consumer Durables
TPIC,"TPI Composites, Inc.",Producer Manufacturing
TPL,Texas Pacific Land Trust,Miscellaneous
TPR,"Tapestry, Inc.",Retail Trade
TPRE,Third Point Reinsurance Ltd.,Finance
TPTX,"Turning Point Therapeutics, Inc.",Health Technology
TPX,"Tempur Sealy International, Inc.",Consumer Durables
TR,"Tootsie Roll Industries, Inc.",Consumer Non-Durables
TRC,Tejon Ranch Co.,Finance
